Регио,МО,Тип н�,Насел,Адрес,Широт,Долго,Кратк,icon_url
Белгородская область,Вейделевский район,Село,Дегтярное,"Белгородская область, Вейделевский район, село Дегтярное, ул. Центральная, д. 6/1","50.27332","38.667344",ФАП,./0.png
Белгородская область,Грайворонский район,Поселок,Горьковский,"Белгородская область, Грайворонский район, поселок Горьковский, ул. Железнодорожная, д. 13/2","50.44747","35.849167",ФАП,./0.png
Белгородская область,Красногвардейский район,Село,Гредякино,"Белгородская область, Красногвардейский район, село Гредякино, ул. Трудовая, д. 105А","50.630606","38.240904",ФАП,./0.png
Белгородская область,Волоконовский район,Село,Грушевка,"Белгородская область, Волоконовский район, село Грушевка, ул. Центральная, д. 52","50.412094","37.688189",ФАП,./0.png
Белгородская область,Губкинский городской округ,Город,Губкин,"Белгородская область, Губкинский городской округ, город Губкин, ул. Заречная, д. 40б","51.258106","37.489257",ФАП,./0.png
Белгородская область,Красногвардейский район,Село,Горовое,"Белгородская область, Красногвардейский район, село Горовое, ул. Мира, д. 31а","50.582187","38.24951",ФАП,./0.png
Белгородская область,Корочанский район,Село,Городище,"Белгородская область, Корочанский район, село Городище, ул. Вершина, д. 62","50.747634","37.059494",ФАП,./0.png
Белгородская область,Старооскольский городской округ,Село,Городище,"Белгородская область, Старооскольский городской округ, село Городище, ул. Революционная, д. 4а","51.13257","38.079881",ФАП,./0.png
Белгородская область,Старооскольский городской округ,Село,Городище,"Белгородская область, Старооскольский городской округ, село Городище, ул. Ленина, д. 92А","51.140059","38.055973",ФАП,./0.png
Белгородская область,Валуйский район,Село,Герасимовка,"Белгородская область, Валуйский район, село Герасимовка, ул. Октябрьская, д. 40А","50.046424","38.140787",ФАП,./0.png
Белгородская область,Грайворонский район,Село,Глотово,"Белгородская область, Грайворонский район, село Глотово, ул. Братьев Краснокутских, д. 8а","50.450022","35.632879",ФАП,./0.png
Белгородская область,Волоконовский район,Село,Голофеевка,"Белгородская область, Волоконовский район, село Голофеевка, ул. Центральная, д. 15","50.364857","37.934166",ФАП,./0.png
Белгородская область,Красненский район,Село,Горки,"Белгородская область, Красненский район, село Горки, ул. Давыдова, д. 8","51.041165","38.740781",ФАП,./0.png
Белгородская область,Алексеевский район,Село,Воробьево,"Белгородская область, Алексеевский район, село Воробьево, ул. Центральная, д. 23","50.589204","38.965557",ФАП,./0.png
Белгородская область,Чернянский район,Село,Воскресеновка,"Белгородская область, Чернянский район, село Воскресеновка, ул. Придорожная, д. 18/1","51.04232","37.753676",ФАП,./0.png
Белгородская область,Ровеньский район,Село,Всесвятка,"Белгородская область, Ровеньский район, село Всесвятка, ул. Речная, д. 7","50.017573","39.106826",ФАП,./0.png
Белгородская область,Краснояружский район,Хутор,Вязовской,"Белгородская область, Краснояружский район, хутор Вязовской, ул. Трудовая, д. 50","50.845508","35.597153",ФАП,./0.png
Белгородская область,Ивнянский район,Село,Владимировка,"Белгородская область, Ивнянский район, село Владимировка, ул. Победы, д. 44","51.060744","36.272543",ФАП,./0.png
Белгородская область,Старооскольский городской округ,Село,Владимировка,"Белгородская область, Старооскольский городской округ, село Владимировка, ул. Школьная, д. 22","51.113253","38.360533",ФАП,./0.png
Белгородская область,Шебекинский район,Село,Вознесеновка,"Белгородская область, Шебекинский район, село Вознесеновка, ул. Административная, д. 3","50.423993","37.026849",ФАП,./0.png
Белгородская область,Чернянский район,Село,Волково,"Белгородская область, Чернянский район, село Волково, ул. Хуторская, д. 2","51.083739","37.610467",ФАП,./0.png
Белгородская область,Прохоровский район,Хутор,Верхняя Гусынка,"Белгородская область, Прохоровский район, хутор Верхняя Гусынка, ул. Полевая, д. 8","51.107282","36.856897",ФАП,./0.png
Белгородская область,Прохоровский район,Хутор,Веселый,"Белгородская область, Прохоровский район, хутор Веселый, ул. Центральная, д. 17","51.061707","36.547293",ФАП,./0.png
Белгородская область,Губкинский городской округ,Село,Вислая Дубрава,"Белгородская область, Губкинский городской округ, село Вислая Дубрава, ул. Каштановая, д. 18/2","51.273869","37.276419",ФАП,./0.png
Белгородская область,Яковлевский район,Село,Вислое,"Белгородская область, Яковлевский район, село Вислое, ул. Школьная, д. 13","50.752353","36.598919",ФАП,./0.png
Белгородская область,Губкинский городской округ,Поселок,Казацкая Степь,"Белгородская область, Губкинский городской округ, поселок Казацкая Степь, ул. Народная, д. 43/1","51.353541","37.60955",ФАП,./0.png
Белгородская область,Яковлевский район,Село,Казацкое,"Белгородская область, Яковлевский район, село Казацкое, ул. Центральная, д. 1","50.735282","36.245198",ФАП,./0.png
Белгородская область,Прохоровский район,Село,Казачье,"Белгородская область, Прохоровский район, село Казачье, ул. Садовая, д. 33","50.817934","36.874845",ФАП,./0.png
Белгородская область,Грайворонский район,Село,Казачья Лисица,"Белгородская область, Грайворонский район, село Казачья Лисица, ул. Карла Маркса, д. 6","50.619383","35.744127",ФАП,./0.png
Белгородская область,Борисовский район,Село,Зыбино,"Белгородская область, Борисовский район, село Зыбино, ул. Центральная, д. 2","50.69941","36.038577",ФАП,./0.png
Белгородская область,Губкинский городской округ,Село,Ивановка,"Белгородская область, Губкинский городской округ, село Ивановка, ул. Речная, д. 39","50.976751","37.295984",ФАП,./0.png
Белгородская область,Ровеньский район,Село,Ивановка,"Белгородская область, Ровеньский район, село Ивановка, ул. Центральная, д. 16","49.898413","39.074065",ФАП,./0.png
Белгородская область,Корочанский район,Село,Ивица,"Белгородская область, Корочанский район, село Ивица, ул. Центральная, д. 42А","50.700899","37.22155",ФАП,./0.png
Белгородская область,Шебекинский район,Село,Зимовное,"Белгородская область, Шебекинский район, село Зимовное, ул. Ленина, д. 78а","50.5354","37.206027",ФАП,./0.png
Белгородская область,Ракитянский район,Село,Зинаидино,"Белгородская область, Ракитянский район, село Зинаидино, ул. Школьная, д. 3","50.88445","35.900119",ФАП,./0.png
Белгородская область,Валуйский район,Село,Знаменка,"Белгородская область, Валуйский район, село Знаменка, ул. им Л.Киселева, д. 42/1","50.11144","38.023171",ФАП,./0.png
Белгородская область,Борисовский район,Село,Зозули,"Белгородская область, Борисовский район, село Зозули, ул. Советская, д. 16","50.558376","35.927877",ФАП,./0.png
Белгородская область,Алексеевский район,Село,Запольное,"Белгородская область, Алексеевский район, село Запольное, ул. Юбилейная, д. 12","50.3766","38.996145",ФАП,./0.png
Белгородская область,Чернянский район,Село,Захарово,"Белгородская область, Чернянский район, село Захарово, ул. Покровская, д. 14/2","50.995666","37.7085",ФАП,./0.png
Белгородская область,Шебекинский район,Село,Зиборовка,"Белгородская область, Шебекинский район, село Зиборовка, ул. Зеленая, д. 8","50.372763","36.669023",ФАП,./0.png
Белгородская область,Шебекинский район,Село,Зимовенька,"Белгородская область, Шебекинский район, село Зимовенька, ул. Подгорная, д. 34","50.483788","37.189705",ФАП,./0.png
Белгородская область,Красногвардейский район,Село,Завальское,"Белгородская область, Красногвардейский район, село Завальское, ул. Садовая, д. 99","50.696067","38.231643",ФАП,./0.png
Белгородская область,Яковлевский район,Село,Завидовка,"Белгородская область, Яковлевский район, село Завидовка, ул. Школьная, д. 1/1","50.860856","36.131597",ФАП,./0.png
Белгородская область,Губкинский городской округ,Село,Заломное,"Белгородская область, Губкинский городской округ, село Заломное, ул. Урожайная, д. 27","51.26873","37.33516",ФАП,./0.png
Белгородская область,Губкинский городской округ,Поселок,Заповедный,"Белгородская область, Губкинский городской округ, поселок Заповедный, ул. Центральная, д. 1-1","51.209476","37.581101",ФАП,./0.png
Белгородская область,Красногвардейский район,Хутор,Ендовицкий,"Белгородская область, Красногвардейский район, хутор Ендовицкий, ул. Народная, д. 47б","50.579893","38.491202",ФАП,./0.png
Белгородская область,Ровеньский район,Село,Еремовка,"Белгородская область, Ровеньский район, село Еремовка, ул. Школьная, д. 7","50.089229","39.163869",ФАП,./0.png
Белгородская область,Ровеньский район,Село,Жабское,"Белгородская область, Ровеньский район, село Жабское, ул. Центральная, д. 20","50.215615","38.862089",ФАП,./0.png
Белгородская область,Чернянский район,Село,Завалищено,"Белгородская область, Чернянский район, село Завалищено, ул. Новая, д. 1/2","51.045067","37.829692",ФАП,./0.png
Белгородская область,Чернянский район,Поселок,Долгая Яруга,"Белгородская область, Чернянский район, поселок Долгая Яруга, ул. Центральная, д. 61/2","50.902142","37.87344",ФАП,./0.png
Белгородская область,Ивнянский район,Село,Драгунка,"Белгородская область, Ивнянский район, село Драгунка, ул. Центральная, д. 27","51.02254","35.950155",ФАП,./0.png
Белгородская область,Грайворонский район,Село,Дроновка,"Белгородская область, Грайворонский район, село Дроновка, ул. Сумская, д. 29","50.637365","35.422243",ФАП,./0.png
Белгородская область,Грайворонский район,Село,Дунайка,"Белгородская область, Грайворонский район, село Дунайка, ул. Дунайка, д. 33","50.548796","35.536203",ФАП,./0.png
Белгородская область,Шебекинский район,Село,Доброе,"Белгородская область, Шебекинский район, село Доброе, ул. Школьная, д. 3А","50.467725","36.988967",ФАП,./0.png
Белгородская область,Грайворонский район,Село,Доброивановка,"Белгородская область, Грайворонский район, село Доброивановка, ул. Луговая, д. 1а","50.527344","35.720771",ФАП,./0.png
Белгородская область,Грайворонский район,Поселок,Доброполье,"Белгородская область, Грайворонский район, поселок Доброполье, ул. Урожайная, д. 8","50.436519","35.791163",ФАП,./0.png
Белгородская область,Белгородский район,Село,Долбино,"Белгородская область, Белгородский район, село Долбино, ул. Школьная, д. 24Б","50.514481","36.409617",ФАП,./0.png
Белгородская область,Губкинский городской округ,Село,Коньшино,"Белгородская область, Губкинский городской округ, село Коньшино, ул. Центральная, д. 1а","51.039024","37.454645",ФАП,./0.png
Белгородская область,Волоконовский район,Село,Коровино,"Белгородская область, Волоконовский район, село Коровино, ул. Центральная, д. 55","50.587105","37.78173",ФАП,./0.png
Белгородская область,Корочанский район,Село,Короткое,"Белгородская область, Корочанский район, село Короткое, ул. Центральная, д. 7","50.890195","37.277515",ФАП,./0.png
Белгородская область,Губкинский городской округ,Село,Корочка,"Белгородская область, Губкинский городской округ, село Корочка, ул. Раздольная, д. 30","51.019265","37.294556",ФАП,./0.png
Белгородская область,Валуйский район,Село,Колыхалино,"Белгородская область, Валуйский район, село Колыхалино, ул. Новая, д. 17","50.142192","38.08784",ФАП,./0.png
Белгородская область,Чернянский район,Село,Комаревцево,"Белгородская область, Чернянский район, село Комаревцево, ул. Новая, д. 1/1","51.091637","37.748897",ФАП,./0.png
Белгородская область,Прохоровский район,Село,Кондровка,"Белгородская область, Прохоровский район, село Кондровка, ул. Мира, д. 33","51.091835","37.031305",ФАП,./0.png
Белгородская область,Волоконовский район,Село,Коновалово,"Белгородская область, Волоконовский район, село Коновалово, ул. Центральная, д. 28","50.304888","37.694801",ФАП,./0.png
Белгородская область,Вейделевский район,Хутор,Колесников,"Белгородская область, Вейделевский район, хутор Колесников, ул. Школьная, д. 1","50.106322","38.660418",ФАП,./0.png
Белгородская область,Прохоровский район,Село,Коломыцево,"Белгородская область, Прохоровский район, село Коломыцево, ул. Центральная, д. 53","50.942359","37.095373",ФАП,./0.png
Белгородская область,Краснояружский район,Село,Колотиловка,"Белгородская область, Краснояружский район, село Колотиловка, ул. Центральная, д. 32","50.814792","35.440748",ФАП,./0.png
Белгородская область,Алексеевский район,Село,Колтуновка,"Белгородская область, Алексеевский район, село Колтуновка, ул. Парковая, д. 4","50.647595","38.783316",ФАП,./0.png
Белгородская область,Алексеевский район,Село,Ковалево,"Белгородская область, Алексеевский район, село Ковалево, ул. Центральная, д. 69","50.418056","38.791111",ФАП,./0.png
Белгородская область,Чернянский район,Село,Ковылено,"Белгородская область, Чернянский район, село Ковылено, пер. Почтовый, д. 1","50.937035","37.647621",ФАП,./0.png
Белгородская область,Грайворонский район,Село,Козинка,"Белгородская область, Грайворонский район, село Козинка, ул. Центральная, д. 15","50.46233","35.593273",ФАП,./0.png
Белгородская область,Шебекинский район,Село,Козьмодемьяновка,"Белгородская область, Шебекинский район, село Козьмодемьяновка, ул. Октябрьская, д. 58","50.450923","37.130623",ФАП,./0.png
Белгородская область,Губкинский городской округ,Село,Кладовое,"Белгородская область, Губкинский городской округ, село Кладовое, ул. Народная, д. 10","51.228786","37.332941",ФАП,./0.png
Белгородская область,Ровеньский район,Село,Клименково,"Белгородская область, Ровеньский район, село Клименково, ул. Школьная, д. 46","49.975318","39.048265",ФАП,./0.png
Белгородская область,Корочанский район,Село,Клиновец,"Белгородская область, Корочанский район, село Клиновец, ул. Кожанова, д. 7а","50.787353","37.287118",ФАП,./0.png
Белгородская область,Ровеньский район,Хутор,Клиновый,"Белгородская область, Ровеньский район, хутор Клиновый, ул. Центральная, д. 4/1","49.950006","38.805163",ФАП,./0.png
Белгородская область,Прохоровский район,Село,Карташевка,"Белгородская область, Прохоровский район, село Карташевка, ул. Центральная, д. 4","51.099715","36.557408",ФАП,./0.png
Белгородская область,Ивнянский район,Поселок,Кировский,"Белгородская область, Ивнянский район, поселок Кировский, ул. Центральная, д. 11/2","51.020302","36.123198",ФАП,./0.png
Белгородская область,Новооскольский район,Село,Киселевка,"Белгородская область, Новооскольский район, село Киселевка, ул. Центральная, д. 16/3","50.81951","37.696921",ФАП,./0.png
Белгородская область,Белгородский район,Село,Киселево,"Белгородская область, Белгородский район, село Киселево, ул. Центральная, д. 47А","50.731805","36.699377",ФАП,./0.png
Белгородская область,Алексеевский район,Село,Камышеватое,"Белгородская область, Алексеевский район, село Камышеватое, ул. Центральная, д. 14","50.478864","38.568304",ФАП,./0.png
Белгородская область,Красненский район,Село,Камышенка,"Белгородская область, Красненский район, село Камышенка, ул. Заречная, д. 45","50.871418","38.632687",ФАП,./0.png
Белгородская область,Старооскольский городской округ,Село,Каплино,"Белгородская область, Старооскольский городской округ, село Каплино, ул. Московская, д. 3","51.353435","37.8343",ФАП,./0.png
Белгородская область,Шебекинский район,Село,Караичное,"Белгородская область, Шебекинский район, село Караичное, ул. Гагарина, д. 58","50.614405","37.214112",ФАП,./0.png
Белгородская область,Валуйский район,Село,Казначеевка,"Белгородская область, Валуйский район, село Казначеевка, ул. Центральная, д. 15","50.25923","37.753209",ФАП,./0.png
Белгородская область,Ровеньский район,Село,Калиниченково,"Белгородская область, Ровеньский район, село Калиниченково, ул. Школьная, д. 27","50.188528","38.986856",ФАП,./0.png
Белгородская область,Алексеевский район,Село,Калитва,"Белгородская область, Алексеевский район, село Калитва, ул. Солнечная, д. 20","50.335359","38.932347",ФАП,./0.png
Белгородская область,Красненский район,Хутор,Каменка,"Белгородская область, Красненский район, хутор Каменка, ул. Мира, д. 10","51.098052","38.365662",ФАП,./0.png
Белгородская область,Чернянский район,Село,Лубяное-Первое,"Белгородская область, Чернянский район, село Лубяное-Первое, ул. Школьная, д. 2","50.956767","38.248333",ФАП,./0.png
Белгородская область,Грайворонский район,Село,Луговка,"Белгородская область, Грайворонский район, село Луговка, д. 106","50.510816","35.724032",ФАП,./0.png
Белгородская область,Яковлевский район,Село,Луханино,"Белгородская область, Яковлевский район, село Луханино, ул. Новая, д. 18А","50.859872","36.260398",ФАП,./0.png
Белгородская область,Прохоровский район,Село,Лучки,"Белгородская область, Прохоровский район, село Лучки, ул. Центральная, д. 10","50.86948","36.54908",ФАП,./0.png
Белгородская область,Ровеньский район,Хутор,Лихолобов,"Белгородская область, Ровеньский район, хутор Лихолобов, ул. Центральная, д. 1","50.007732","38.870021",ФАП,./0.png
Белгородская область,Чернянский район,Село,Лозное,"Белгородская область, Чернянский район, село Лозное, ул. Магистральная, д. 3","50.879887","37.512757",ФАП,./0.png
Белгородская область,Яковлевский район,Село,Локня,"Белгородская область, Яковлевский район, село Локня, ул. Лесная, д. 7","50.709804","36.088918",ФАП,./0.png
Белгородская область,Грайворонский район,Село,Ломное,"Белгородская область, Грайворонский район, село Ломное, ул. Новоселовка, д. 15","50.58066","35.779017",ФАП,./0.png
Белгородская область,Ракитянский район,Село,Лаптевка,"Белгородская область, Ракитянский район, село Лаптевка, ул. Центральная, д. 66","50.722933","35.837552",ФАП,./0.png
Белгородская область,Старооскольский городской округ,Село,Лапыгино,"Белгородская область, Старооскольский городской округ, село Лапыгино, ул. Стадионная, д. 2","51.364126","37.975237",ФАП,./0.png
