X,Y,Field1,Field2,Field3,Field4,Field5,Field6,насел,icon_url
85.0106636680001,55.813403717,"35725",деревня Воскресенка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.010663668000063","55.813403717000028","10",./3.png
85.0238799540001,55.8903955580001,"35726",деревня Кулаково,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.023879954000051","55.890395558000080","180",./3.png
85.018637325,55.928237246,"35727",деревня Саломатово,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.018637325000043","55.928237246000037","400",./0.png
85.12836673,55.814297077,"35728",посёлок Шахтёр,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.128366730000039","55.814297077000049","680",./0.png
85.1111273590001,55.7782836420001,"35729",посёлок Октябрьский,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.111127359000079","55.778283642000076","120",./3.png
85.1281769570001,55.911863198,"35730",деревня Дауровка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.128176957000051","55.911863198000049","100",./3.png
85.233002232,55.935189118,"35731",деревня Ботьево,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.233002232000047","55.935189118000039","620",./0.png
85.227756534,55.9053372710001,"35732",деревня Балахнино,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.227756534000036","55.905337271000064","140",./3.png
85.219773413,55.8659276450001,"35733",село Красноселка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.219773413000041","55.865927645000056","930",./0.png
85.2036330750001,55.8016227080001,"35734",поселок при станции Тальменка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.203633075000084","55.801622708000082","60",./3.png
85.2194534700001,55.792234867,"35735",деревня Каленово,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.219453470000076","55.792234867000047","50",./3.png
85.2331262600001,55.7155758690001,"35736",деревня Зырянка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.233126260000063","55.715575869000077","420",./0.png
85.213920602,55.6669658180001,"35737",деревня Нижняя Тайменка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.213920602000030","55.666965818000051","90",./3.png
85.2639788110001,55.8010362730001,"35738",деревня Корчуганово,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.263978811000072","55.801036273000079","150",./3.png
85.286536466,55.819593931,"35739",посёлок Терехино,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.286536466000030","55.819593931000043","4",./3.png
85.2968511380001,55.8331493900001,"35740",деревня Литвиново,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.296851138000079","55.833149390000074","210",./0.png
85.3539876620001,55.9236301700001,"35741",поселок Дубровка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.353987662000065","55.923630170000081","460",./0.png
85.3417826040001,55.840176957,"35742",поселок Станция Литвиново,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.341782604000059","55.840176957000040","1200",./1.png
85.3633832800001,55.7356255500001,"35743",поселок Акация,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.363383280000050","55.735625550000066","970",./0.png
85.3411088460001,55.662765011,"35744",деревня Новороманово,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"85.341108846000054","55.662765011000033","1100",./1.png
85.4030334650001,55.8733611060001,"35745",посёлок Яшкинский,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.403033465000078","55.873361106000061","1100",./1.png
85.4419438030001,55.8700078640001,"35746",посёлок городского типа Яшкино,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.441943803000072","55.870007864000058","13884",./4.png
85.4160652250001,55.7555393600001,"35747",деревня Власково,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.416065225000068","55.755539360000057","260",./0.png
85.4142134140001,55.6984610540001,"35748",деревня Кирово,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"85.414213414000073","55.698461054000063","20",./3.png
85.4964969220001,55.691588591,"35749",деревня Колмаково,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"85.496496922000063","55.691588591000027","20",./3.png
85.494980362,55.7052171500001,"35750",село Пача,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.494980362000035","55.705217150000067","1203",./1.png
85.4833574100001,55.8263561410001,"35751",село Нижнеяшкино,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.483357410000053","55.826356141000076","290",./0.png
85.452201297,55.940094114,"35752",посёлок при станции Хопкино,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.452201297000045","55.940094114000033","102",./3.png
85.5569480090001,55.6750964080001,"35753",деревня Колбиха,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"85.556948009000052","55.675096408000059","60",./3.png
85.78440564,55.680477077,"35754",поселок Новоподиково,Кемеровская область — Кузбасс,Кемеровский муниципальный округ,"85.784405640000045","55.680477077000035","60",./3.png
85.616958809,55.7078140570001,"35755",деревня Морковкино,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.616958809000039","55.707814057000064","200",./3.png
85.551267565,55.720961378,"35756",деревня Синеречка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.551267565000046","55.720961378000027","80",./3.png
85.641425928,55.733073678,"35757",деревня Миничево,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.641425928000046","55.733073678000039","10",./3.png
85.964926242,55.85177228,"35758",поселок Вотиновка,Кемеровская область — Кузбасс,Кемеровский муниципальный округ,"85.964926242000047","55.851772280000034","60",./3.png
85.9920660610001,55.9233873910001,"35759",деревня Клинцовка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.992066061000060","55.923387391000063","1",./3.png
85.8723666810001,55.9575788480001,"35760",деревня Низовка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.872366681000074","55.957578848000082","1",./3.png
85.8352459330001,55.962965007,"35761",село Таловка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.835245933000067","55.962965007000037","534",./0.png
85.822669411,55.9805217970001,"35762",деревня Крутовка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.822669411000049","55.980521797000051","6",./3.png
85.8066695480001,55.984849893,"35763",деревня Каменный Брод,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"85.806669548000059","55.984849893000046","2",./3.png
86.0092443760001,55.841504451,"35764",поселок Сосновка 2-я,Кемеровская область — Кузбасс,Кемеровский муниципальный округ,"86.009244376000083","55.841504451000048","50",./3.png
86.0485889940001,55.9585494070001,"35765",поселок Владимировка,Кемеровская область — Кузбасс,Яшкинский муниципальный округ,"86.048588994000056","55.958549407000078","0",./3.png
86.0527917780001,55.809807908,"35766",поселок Ровенский,Кемеровская область — Кузбасс,Кемеровский муниципальный округ,"86.052791778000085","55.809807908000039","90",./3.png
86.101946248,55.746731804,"35767",поселок Сосновка,Кемеровская область — Кузбасс,Кемеровский муниципальный округ,"86.101946248000047","55.746731804000035","230",./0.png
86.1592573680001,55.7328786840001,"35768",посёлок Разведчик,Кемеровская область — Кузбасс,Кемеровский муниципальный округ,"86.159257368000056","55.732878684000070","1000",./0.png
86.1401094120001,55.7495075100001,"35769",поселок Арсентьевка,Кемеровская область — Кузбасс,Кемеровский муниципальный округ,"86.140109412000072","55.749507510000058","110",./3.png
86.167507862,55.897874087,"35770",поселок Донской,Кемеровская область — Кузбасс,Яйский муниципальный округ,"86.167507862000036","55.897874087000048","70",./3.png
86.2710299280001,55.706980286,"35771",посёлок Станционный,Кемеровская область — Кузбасс,Берёзовский городской округ,"86.271029928000075","55.706980286000032","100",./3.png
86.3178654070001,55.7299691380001,"35772",посёлок Барзас,Кемеровская область — Кузбасс,Берёзовский городской округ,"86.317865407000056","55.729969138000058","2111",./1.png
86.653324727,55.7674732420001,"35773",поселок Глухаринка,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"86.653324727000040","55.767473242000051","10",./3.png
86.73378074,55.8415220380001,"35774",поселок Большекитатский,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"86.733780740000043","55.841522038000051","10",./3.png
86.7923456280001,55.817310283,"35775",поселок Малая Златогорка,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"86.792345628000078","55.817310283000040","10",./3.png
86.8145960720001,55.849444309,"35776",деревня Большая Златогорка,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"86.814596072000086","55.849444309000035","20",./3.png
86.8140597890001,55.735251297,"35777",деревня Тихеевка,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"86.814059789000055","55.735251297000048","10",./3.png
87.0110895480001,55.859344289,"35778",деревня Вяземка,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"87.011089548000086","55.859344289000035","15",./3.png
86.888862498,55.9007505270001,"35779",деревня Красная Тайга,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"86.888862498000037","55.900750527000071","140",./3.png
86.8328526700001,55.8244958170001,"35780",поселок Новый Свет,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"86.832852670000079","55.824495817000070","283",./0.png
86.946299406,55.9033094280001,"35781",село Красный Яр,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"86.946299406000037","55.903309428000057","750",./0.png
86.8261279590001,55.9435140240001,"35782",поселок Иверка,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"86.826127959000075","55.943514024000081","260",./0.png
86.5901720100001,55.7163330450001,"35783",поселок Успенка,Кемеровская область — Кузбасс,Кемеровский муниципальный округ,"86.590172010000060","55.716333045000056","310",./0.png
87.188548208,55.9900546600001,"35784",село Летяжка,Кемеровская область — Кузбасс,Ижморский муниципальный округ,"87.188548208000043","55.990054660000055","260",./0.png
87.259530301,55.880514556,"35785",село Николаевка,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.259530301000041","55.880514556000037","740",./0.png
87.393787113,55.9111735560001,"35786",поселок Боровой,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.393787113000030","55.911173556000051","160",./3.png
87.4180663820001,55.955062259,"35787",село Усманка,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.418066382000063","55.955062259000044","780",./0.png
87.5150417720001,55.970756126,"35788",деревня Петропавловка,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.515041772000075","55.970756126000026","80",./3.png
87.6834279450001,55.96371506,"35789",поселок Покровка,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.683427945000062","55.963715060000027","320",./0.png
87.6912947660001,55.745587051,"35790",деревня Карачарово,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.691294766000055","55.745587051000030","330",./0.png
87.735570179,55.8527353160001,"35791",поселок Новоивановский 3-й (Подгорный),Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.735570179000035","55.852735316000064","100",./3.png
87.7716371540001,55.7395536990001,"35792",село Чумай,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.771637154000075","55.739553699000055","1500",./1.png
87.762829885,55.886002203,"35793",село Ивановка,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.762829885000031","55.886002203000032","200",./3.png
87.7988339520001,55.9738200150001,"35794",поселок 3-й (Раздольный),Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.798833952000052","55.973820015000058","60",./3.png
87.8050444530001,55.9380114470001,"35795",поселок 4-й (Дальний),Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.805044453000050","55.938011447000065","50",./3.png
87.795085144,55.8585261710001,"35796",поселок Новоивановский,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.795085144000041","55.858526171000051","1200",./1.png
87.8465568440001,55.7513862590001,"35797",деревня Кураково,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.846556844000077","55.751386259000071","530",./0.png
87.854690367,55.801997842,"35798",поселок Новоивановский 4-й (Восход),Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.854690367000046","55.801997842000048","90",./3.png
87.8264308560001,55.8934433840001,"35799",поселок Новоивановский 2-й (Степной),Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.826430856000059","55.893443384000079","70",./3.png
87.9206476050001,55.986579454,"35800",село Алчедат,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.920647605000056","55.986579454000037","1300",./1.png
87.8980876570001,55.9094716800001,"35801",деревня Михайловка,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.898087657000076","55.909471680000081","320",./0.png
87.9932855480001,55.7893436740001,"35802",деревня Новоивановка,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"87.993285548000074","55.789343674000065","40",./3.png
87.9628775530001,55.894027108,"35803",деревня Шестаково,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.962877553000055","55.894027108000046","370",./0.png
88.09132041,55.9608169680001,"35804",деревня Курск-Смоленка,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"88.091320410000037","55.960816968000074","580",./0.png
88.1289505020001,55.7948758140001,"35805",село Куликовка,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.128950502000066","55.794875814000079","650",./0.png
88.2055843890001,55.9258856530001,"35806",деревня Листвянка,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.205584389000080","55.925885653000080","600",./0.png
88.2161109480001,55.827830179,"35807",село Колба,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.216110948000050","55.827830179000046","480",./0.png
88.2653221450001,55.9970665370001,"35808",поселок Путятинский,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"88.265322145000084","55.997066537000080","140",./3.png
88.2996394800001,55.8823401880001,"35809",село Усть-Колба,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.299639480000053","55.882340188000057","590",./0.png
87.9930113790001,56.0052198340001,"35810",село Усть-Серта,Кемеровская область — Кузбасс,Чебулинский муниципальный округ,"87.993011379000052","56.005219834000059","1500",./1.png
88.4425451330001,55.7959656300001,"35811",село Третьяково,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.442545133000067","55.795965630000069","349",./0.png
88.409280649,55.722950004,"35812",деревня Кондрашка,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.409280649000038","55.722950004000040","240",./0.png
88.4060586590001,55.797337939,"35813",деревня Дворниково,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.406058659000053","55.797337939000045","310",./0.png
88.3378752450001,55.739358447,"35814",поселок Утинка,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.337875245000077","55.739358447000029","480",./0.png
88.311623566,55.759979544,"35815",поселок городского типа Тисуль,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.311623566000037","55.759979544000032","9500",./5.png
88.288909022,55.6881161750001,"35816",поселок Смычка,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.288909022000041","55.688116175000062","110",./3.png
88.2748218840001,55.693488347,"35817",деревня Ржавчик,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.274821884000062","55.693488347000027","290",./0.png
88.541642123,55.9683736220001,"35818",деревня Камышловка,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"88.541642123000031","55.968373622000058","80",./3.png
88.4988190080001,55.74584774,"35819",деревня Байла,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.498819008000055","55.745847740000045","140",./3.png
88.5586571760001,55.7356952310001,"35820",деревня Кайчак,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.558657176000054","55.735695231000079","310",./0.png
88.5921888460001,55.9195076390001,"35821",деревня Тяжино-Вершинка (Орешково),Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"88.592188846000056","55.919507639000074","540",./0.png
88.5787313530001,55.8159129090001,"35822",деревня Антоново,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.578731353000080","55.815912909000076","77",./3.png
88.6927759430001,55.821867104,"35823",деревня Усть-Барандат,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.692775943000072","55.821867104000034","120",./3.png
88.7160856740001,55.7684129670001,"35824",деревня Вознесенка,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.716085674000055","55.768412967000074","190",./3.png
88.7569597510001,55.7587089310001,"35825",село Большой Барандат,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"88.756959751000068","55.758708931000058","720",./0.png
88.7845259040001,55.9063793270001,"35826",село Большая Покровка,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"88.784525904000077","55.906379327000082","110",./3.png
88.879222982,55.851815598,"35827",село Малопичугино (Обухово),Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"88.879222982000044","55.851815598000030","370",./0.png
88.9273474540001,55.9547158600001,"35828",деревня Алексеевка,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"88.927347454000085","55.954715860000078","80",./3.png
88.9435229650001,55.895291795,"35829",деревня Сертинка,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"88.943522965000057","55.895291795000048","10",./3.png
88.948311517,55.954207394,"35830",село Новопокровка,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"88.948311517000036","55.954207394000036","490",./0.png
89.0221473890001,55.6929892680001,"35831",деревня Серебряково,Кемеровская область — Кузбасс,Тисульский муниципальный округ,"89.022147389000054","55.692989268000076","740",./0.png
89.1323217490001,55.944850886,"35832",село Кубитет,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"89.132321749000084","55.944850886000040","757",./0.png
89.0895655210001,55.859254751,"35833",село Новоподзорново,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"89.089565521000054","55.859254751000037","790",./0.png
89.2251147800001,55.881458578,"35834",деревня Новопреображенка,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"89.225114780000069","55.881458578000036","181",./3.png
89.1869762850001,55.7480441110001,"35835",деревня Изындаево,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"89.186976285000071","55.748044111000070","260",./0.png
89.2597168300001,55.95247821,"35836",поселок Чернышево,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"89.259716830000059","55.952478210000038","102",./3.png
89.3359846010001,55.8356775940001,"35837",деревня Старый Урюп,Кемеровская область — Кузбасс,Тяжинский муниципальный округ,"89.335984601000064","55.835677594000060","488",./0.png
84.7233520570001,55.4016853090001,"35838",поселок Васильевка,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.723352057000056","55.401685309000072","120",./3.png
84.7651697590001,55.434962721,"35839",деревня Юльяновка,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.765169759000059","55.434962721000034","140",./3.png
84.8500966490001,55.4344090230001,"35840",посёлок при станции Арлюк,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.850096649000079","55.434409023000057","1900",./1.png
84.753790402,55.6131519520001,"35841",поселок Разъезд 14 километр,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.753790402000050","55.613151952000067","40",./3.png
84.779767878,55.471779193,"35842",поселок Линейный,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.779767878000030","55.471779193000032","440",./0.png
84.758176007,55.468896913,"35843",поселок Разъезд 31 километр,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.758176007000031","55.468896913000037","80",./3.png
84.818853205,55.559170286,"35844",поселок Логовой,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.818853205000039","55.559170286000040","120",./3.png
84.917328555,55.3869527480001,"35845",деревня Чёрный Падун,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.917328555000040","55.386952748000056","100",./3.png
84.879472364,55.509168403,"35846",деревня Любаровка,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.879472364000037","55.509168403000047","160",./3.png
84.9514587400001,55.5360004070001,"35847",деревня Каип,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.951458740000078","55.536000407000074","90",./3.png
84.975911861,55.5402647230001,"35848",деревня Мариновка,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.975911861000043","55.540264723000064","10",./3.png
84.8971723590001,55.5736249020001,"35849",деревня Большой Улус,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.897172359000081","55.573624902000063","20",./3.png
84.855865441,55.6120626090001,"35850",деревня Старый Шалай,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.855865441000049","55.612062609000077","220",./0.png
84.924123643,55.6632104940001,"35851",деревня Зимник,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.924123643000030","55.663210494000054","870",./0.png
84.9839169540001,55.5053057220001,"35852",село Поперечное,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.983916954000051","55.505305722000060","1100",./1.png
84.9447583050001,55.4212685080001,"35853",деревня Глинковка,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"84.944758305000050","55.421268508000082","10",./3.png
85.0595568510001,55.3604829290001,"35854",деревня Бархатово,Кемеровская область — Кузбасс,Топкинский муниципальный округ,"85.059556851000082","55.360482929000057","280",./0.png
85.226251796,55.3642053040001,"35855",поселок Шишино,Кемеровская область — Кузбасс,Топкинский муниципальный округ,"85.226251796000042","55.364205304000052","1400",./1.png
85.177837917,55.3767608700001,"35856",посёлок Комсомольский,Кемеровская область — Кузбасс,Топкинский муниципальный округ,"85.177837917000033","55.376760870000055","210",./0.png
85.2322282200001,55.430587501,"35857",деревня Опарино,Кемеровская область — Кузбасс,Топкинский муниципальный округ,"85.232228220000081","55.430587501000048","800",./0.png
85.3148920030001,55.485503985,"35858",посёлок Раздолье,Кемеровская область — Кузбасс,Топкинский муниципальный округ,"85.314892003000068","55.485503985000037","820",./0.png
85.431035863,55.5162487950001,"35859",село Хорошеборка,Кемеровская область — Кузбасс,Топкинский муниципальный округ,"85.431035863000034","55.516248795000081","200",./3.png
85.353756312,55.5498756360001,"35860",деревня Юрманово,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"85.353756312000030","55.549875636000081","10",./3.png
85.4902303550001,55.5767376200001,"35861",село Большеямное,Кемеровская область — Кузбасс,Юргинский муниципальный округ,"85.490230355000051","55.576737620000074","390",./0.png
